id_unit,t,y,lnincome,beer,age15to24,retprice,treat
Wisconsin,1992.0,96.2,9.99266,28.1,-999.0,176.5,0
Wisconsin,1993.0,91.2,9.999533,28.3,-999.0,195.5,0
Wisconsin,1994.0,91.8,10.031682,28.3,-999.0,178.6,0
Wisconsin,1995.0,93.5,10.07112,28.0,-999.0,188.0,0
Wisconsin,1996.0,92.1,10.090001,27.6,-999.0,200.5,0
Wisconsin,1997.0,91.9,10.093844,28.6,-999.0,200.7,0
Wisconsin,1998.0,88.7,-999.0,-999.0,-999.0,210.8,0
Wisconsin,1999.0,84.4,-999.0,-999.0,-999.0,243.5,0
Wisconsin,2000.0,80.1,-999.0,-999.0,-999.0,312.8,0
Wyoming,1970.0,132.2,-999.0,-999.0,0.1746988,34.1,0
Wyoming,1971.0,131.7,-999.0,-999.0,0.17722893,34.4,0
Wyoming,1972.0,140.0,9.76671,-999.0,0.17975904,34.4,0
Wyoming,1973.0,141.2,9.843485,-999.0,0.18228915,34.4,0
Wyoming,1974.0,145.8,9.85929,-999.0,0.18481928,35.8,0
Wyoming,1975.0,160.7,9.8481045,-999.0,0.18734941,38.6,0
Wyoming,1976.0,161.5,9.871498,-999.0,0.18987952,42.6,0
Wyoming,1977.0,160.4,9.923921,-999.0,0.19240963,43.4,0
Wyoming,1978.0,160.3,10.003533,-999.0,0.19493976,49.8,0
Wyoming,1979.0,168.6,10.016736,-999.0,0.19746989,51.7,0
Wyoming,1980.0,158.1,10.013955,-999.0,0.2,55.3,0
Wyoming,1981.0,163.1,9.99972,-999.0,0.19355176,55.9,0
Wyoming,1982.0,157.7,9.945314,-999.0,0.18710352,64.3,0
Wyoming,1983.0,141.2,9.884188,-999.0,0.18065529,71.0,0
Wyoming,1984.0,128.9,9.884352,26.3,0.17420705,81.7,0
Wyoming,1985.0,125.7,9.910659,26.0,0.16775882,87.4,0
Wyoming,1986.0,124.8,9.874267,24.5,0.16131058,97.8,0
Wyoming,1987.0,110.4,9.8398485,24.5,0.15486234,102.7,0
Wyoming,1988.0,114.3,9.870647,23.6,0.1484141,112.9,0
Wyoming,1989.0,111.4,9.892477,23.0,0.14196587,118.6,0
Wyoming,1990.0,96.9,9.939313,25.1,0.13551763,129.5,0
Wyoming,1991.0,109.1,9.978408,24.7,-999.0,136.0,0
Wyoming,1992.0,110.8,9.979329,24.7,-999.0,155.1,0
Wyoming,1993.0,108.4,9.995123,24.3,-999.0,166.9,0
Wyoming,1994.0,111.2,10.003807,25.0,-999.0,147.4,0
Wyoming,1995.0,115.0,10.009491,23.6,-999.0,153.0,0
Wyoming,1996.0,110.3,10.016768,24.6,-999.0,162.5,0
Wyoming,1997.0,108.8,10.025613,24.6,-999.0,164.1,0
Wyoming,1998.0,102.9,-999.0,-999.0,-999.0,168.8,0
Wyoming,1999.0,104.8,-999.0,-999.0,-999.0,189.6,0
Wyoming,2000.0,90.5,-999.0,-999.0,-999.0,267.1,0
